"Treatment,""aac.6...II"",""aac.6...Ib.1"",""aac.6...Ib.2"",""aacC1"",""aacC2"",""aacC4"",""aadD"",""aacA.aphD"",""aadA.1a"",""aadA1.b"",""aadA5.1"",""aadA5.2"",""aadA9.1"",""aadA9.2"",""aph.2...Id"",""aph6ia"",""aphA1"",""aphA3"",""bla.ACC.1"",""BLA.SHV"",""blaTEM"",""blaTEM.1"",""blaTEM.2"",""blaVIM"",""blaPER"",""bla.L1"",""blaIMP.2."",""blaOXA1.blaOXA30"",""blaOXA10.1"",""blaCTX.M"",""blaCTX.Ma"",""blaCTX.Mb"",""blaCTX.Mc"",""blaCTX.Md"",""blaCTX.Me"",""CMYX...blacmy.2a."",""blaCMY2b"",""BLA.cmy.2"",""cfiA"",""cfxA"",""cphA.1."",""carB"",""CzrC1"",""X16s"",""X16s.1"",""X16s.2"",""dfrA12"",""IS26"",""ermB"",""ermB.1"",""ermB.2"",""ermB.jucl.Gun"",""ermB.jucl.Gun.1"",""ermB.jucl.Gun.2"",""Erm.F"",""ermT"",""InuB"",""InuC"",""IS1216"",""IS6100"",""msrD..matA.mel"",""mcr1"",""mefA"",""mecA"",""mphB"",""msrA"",""msrC"",""pbp2"",""sat4"",""str"",""strA"",""strB"",""Sul1"",""Sul2"",""spcN"",""tetA"",""tetB.1"",""tetB.2"",""tet.C.1"",""tet.C.2"",""TetL"",""tetM"",""tetO.1"",""tetO.2"",""Increp64"",""tet.W."",""TolC1"",""tetQ"",""tet.32."",""tetPA"",""tetPB"",""tetX"",""Van.A"",""vanB"",""VatE"",""water"""
420-24-05-2018,0,0,0,0,0,0,0,0,0.0744842373250219,0.105272583314408,0,0,0,0,0,0,0,0.0160375783941629,0,0,0.00117395787372124,0.00158386776437158,0.00134594554921751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00430369006764991,0,0,0,1.01415014072374,0.96590654680935,1.02085165000103,0,0.352619048441666,0.0185506941685035,0.0249223966743409,0.0238008199255691,0.0499242453281265,0.0232353668993089,0.0395875191069196,0.00756031800451099,0,0.00040248460907098,0,0.00237571253017024,0,0.00157225768249794,0,0.0182146694866389,0,0,0,0,0,0.016414144802358,0,0.000894880916627038,0.136607203955502,0,0.136180675237621,0,0.120906922435346,0,0,0,0,0,0.000585057051770536,0.074287938063889,0.0669204287353133,0,0.17291769240892,0.0481085049346775,0.0468984272949606,0.0190008360602636,0.0142275568266704,0,0.00497393537867322,0,0.000404693573527782,0.00113313689480921,0
425-24-05-2018,0,0,0,0,0,0,0,0,0.0324113851778918,0.0477916861035628,0,0,0,0,0,0,0,0.0211073296252175,0,0,0.000892052455616464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00272986105412872,0,0,0,0.879694009275567,1.01546162859123,1.11945038044723,0,0.168750692683461,0.0627892258710405,0.054096598692447,0.0558883131333957,0.100776578083036,0.0642881074117986,0.106794147169902,0.0310262346978688,0,0.00131107725002738,0,0.00172985989213192,0,0.0165237093019597,0,0.0587359887701916,0,0,0,0,0,0.0213411116361926,0,0,0.0531075834627114,0,0.0628101645297833,0,0.0423310228324442,0,0,0,0,0,0.00035997793707462,0.0713656336084119,0.105751393965021,0,0.211242852233119,0.016527016313367,0.115519301266637,0.0226622945931164,0.00408916123595551,0,0.0205108377143888,0,0,0.000763302157521988,0
435-24-05-2018,0,0,0,0,0,0,0.000849833362132301,0.00024834367524747,0.00346367962572449,0.00230105372677263,0,0,0.000114111233522032,0,0,0,0,0.031837790310168,0,0,0.0042734489787574,0.00183900497533783,0.00378679167736773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00830265208689533,0,0,0,0.959207413798359,1.06715766935871,0.976919735753407,0,0.00622121322818025,0.0518184596467664,0.0459426050230167,0.0476222321108474,0.0634066174227004,0.0806678849085349,0.0652823838669043,0.0656420320307824,0.00182133042769366,0.00421927714603062,0,0.0120529639786425,0.00195782798250296,0.00717817725264432,0,0.0538408788303275,0,0.00162861927192694,0,0,0,0.0190730156846074,0.00116313028141703,0.000385952634571053,0.00223297702139487,0,0.00386250635854688,0,0.00364468517509569,0.000563967102945736,0.0004189254550883,0.00033811699001473,0.000672725656064834,0.00173717639907003,0.00307347095888086,0.067480100666704,0.0614908077090104,0,0.272103068811966,0.0029362430839441,0.118183729720805,0.0286370700457415,0.00535397000754671,0,0.0281917860692384,0,0.000175367620424627,0,0
440-24-05-2018,0,0,0,0,0,0,0,0.00019177509842554,0.0262087805799667,0.0419800561032939,0,0,0,0,0,0,0,0.0142722458201502,0,0,0.00578836799402033,0.00262041667203369,0.00795861928720237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0076139612983,0,0,0,1.09211715301755,0.916922462098192,0.998615171564717,0,0.107631878409027,0.0338698922470586,0.0284191290635825,0.0281314611764906,0.0392178128921006,0.0512881691750451,0.0339388966448151,0.0167907197768145,0,0.00330300792076614,0,0.00251629110195927,0.000313159319485419,0.00382669417246602,0,0.0173345112276213,0,0,0,0,0,0.0110200998083183,0,0.00581348457372932,0.0374017383933932,0,0.0393957929946887,0,0.0271667721372776,0,0,0,0,0,0.000211364333035469,0.039396973791891,0.0449537572857371,0,0.202536387851836,0.0141761923396765,0.076217564514905,0.0194501584461082,0.00253938952538551,0,0.00696292908598047,0,0,0.000896257679462779,0
445-24-05-2018,0,0,0,0,0,0,0,0,0.0118128797870854,0.0163519965243225,0,0,0,0,0,0,0,0.0205734529593002,0,0,0.013111471329422,0.010027878801696,0.0148811882661412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013304156698688,0,0,0,0.919579481043893,1.10866079051544,0.980871327511739,0,0.0523739382321873,0.0392524844070683,0.0365084404740793,0.0409606198358818,0.0320759312626044,0.0372750502039707,0.0322130878033356,0.0164682696283857,0,0.0107129914030595,0,0.00286253435416929,0.0183182347953056,0.00398305354345412,0,0.0192661258326588,0,0.000438943899500291,0,0,0,0.0218313542639651,0,0.000972774565034066,0.00195808214591323,0,0.00115471039314681,0,0.00336095381992177,0,0,0,0,0,0.000358023055765325,0.0644629182878813,0.0619364793253247,0,0.24703871368667,0.0121803202306467,0.045171152236432,0.0151700392779286,0.0140572849567754,0,0.00458593931251847,0,0,0.000651514516614831,0
450-24-05-2018,0,0,0,0,0,0,0,0,0.00661708254815704,0.00968317034940248,0,0,0,0,0,0,0,0.0164211053895448,0,0,0.000537389371153567,0.000440148225743342,0.00118877240595755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00253953576200605,0,0,0,1.04041894359173,1.05665336334428,0.909618342162886,0,0.0495982573314803,0.149554549047712,0.147103680330538,0.138856930189022,0.114032394640128,0.109097871711465,0.116515654820414,0.0214953910724494,0,0.00362691020303337,0,0.0155037081154169,0.000544911243304585,0.00633822235077432,0,0.0290681640662004,0,0,0,0,0,0.0176818531408503,0,0.00743362387483786,0.013711133767454,0,0,0,0,0.0103521823585615,0.00568686124652878,0.0109312046398271,0.00914337862058179,0,0.00220814525576787,0.0698460033112572,0.0821644448656633,0,0.281680563674187,0.00506029238069046,0.0539232914505385,0.0294658256273282,0.00864339604862569,0,0.0212159910186029,0,0.000883312744825747,0.00108942991342037,0
470-24-05-2018,0,0,0,0,0,0,0,0,0.0173356363840423,0.0300179764469205,0,0,0,0,0,0,0,0.018262716323222,0,0,0.0113650133715983,0.00984316623328768,0.0148239976135576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0054159461425971,0,0,0,0.990067675145664,0.970843371936318,1.04036551599573,0,0.113315992210677,0.0462757183512606,0.0474564217083448,0.0411440976272652,0.0722558448961021,0.0428380683182939,0.0551550663661342,0.00530487150214765,0,0.00606622233161273,0,0.00256526106556626,0.000649790394757427,0.00279043715085822,0,0.0249906289533861,0,0,0,0,0,0.0408984350051967,0.000630739039004471,0.0221936426609473,0.083352883476612,0,0.0478202265897687,0,0.0369143973935577,0,0.000625170943172949,0.0018793019229309,0.000204113816203164,0,0.0029079342052563,0.0767338758681377,0.119567924671089,0,0.209639002782141,0.0214657658521291,0.0373630350833614,0.0364118750073428,0.015482215803179,0,0.00334114434239332,0,0.000929386692988028,0.000302215925203511,0
475-24-05-2018,0,0,0,0,0,0,0,0.000102553473253765,0,0,0,0,0,0,0,0,0,0.0257229268599644,0,0,0.000617596712668753,0.00106630412948073,0.00136700411380886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107869252276411,0,0,0,0.978594561823904,0.944470229355605,1.08195432904953,0,0.000387733639637874,0.101211632428832,0.0894094120948535,0.0946218866485711,0.137829383186761,0.165314929970726,0.0891731647057371,0.0187731808044112,0,0.00626181214216565,0,0.0133485392451485,0,0.00785878952937004,0,0.0603859201563585,0,0,0,0,0,0.0389774028586971,0,0.00165684190201974,0.0013190102659073,0,0.00105006017876419,0,0,0,0,0,0,0,0.000615214549665819,0.089864664880413,0.131440384625712,0,0.23862098980979,0.00073656392953006,0.125086081182018,0.045319277368429,0.00722029214639482,0,0.0142363997549747,0,0.000522844304055658,0.000289236771517586,0
490-24-05-2018,0,0,0,0,0,0,0,0,0.0154312432977831,0.0192172334422099,0,0,0,0,0,0,0,0.0210789838312085,0,0,0,0,0.000109575147654563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00589305987848435,0,0,0,1.00098442280824,0.999072233368231,0.999944260245257,0,0.0275566182208341,0.058108918849789,0.0637126457291057,0.0698762298557829,0.0867191346561568,0.0688045807718531,0.112830172982604,0.023522638712267,0.000446607343650105,0.00473646074194526,0,0.0112209453436024,0,0.00327476508090266,0,0.0324341087185649,0,0,0,0,0,0.0338571146084954,0.000653210919324003,0.00639797285859458,0.00887564254597092,0,0,0,0,0,0,0,0,0,0,0.0859376254358617,0.116446983210433,0,0.301822679597495,0.0082895854190864,0.0924517779060908,0.0198387842184547,0.00323065370977199,0,0.0117588559457848,0,0.000813712845702532,0.00120689656043394,0
500-24-05-2018,0,0,0,0,0,0,0,0,0.00113888545597755,0.00218980350661423,0,0,0,0,0,0,0.000101041302556654,0.0144447985769963,0,0,0.000219382798308547,0.000152391499574555,0.00024419050182411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00507058802146814,0,0,0,0.993442829362832,0.977601941160275,1.02966290116552,0,0.00969086202229843,0.0745518392092458,0.0692825322746499,0.0756719702825515,0.0679259410595938,0.127816824090063,0.0673304493345422,0.0121552173273434,0,0.0107661086090672,0,0.00954937978090384,0.000201113583734012,0.00654966641261695,0,0.036351761723292,0,0,0,0,0,0.0285180169263659,0,0.0021558531487852,0.00373704606314275,0,0,0,0,0.00127720573919621,0.00137581602700099,0.00247220806708767,0.00124020885183989,0,0.00190630715570345,0.0749736104364629,0.0868364268185125,0,0.295490546563365,0.0024836314762618,0.0652134734915785,0.0310910468146255,0.00538741493677425,0,0.0111857142117449,0,0,0.000905592579925513,0
80-07-06-2018,0,0,0,0,0,0,0,0.000242251598991941,0,0.000247747636545075,0,0,0,0,0,0,0,0.0119321338720799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00446755770326917,0,0,0,0.927728081568768,1.06726636138641,1.00996535443974,0,0.00202187062564121,0.143432584792221,0.13175520132075,0.131604423243682,0.140128612327777,0.137977740486983,0.134710142561802,0.0288004685471782,0,0.00379899511368663,0,0.0106310061081136,0,0.00795998735478975,0,0.10127918392718,0,0,0,0,0,0.0178520605780418,0,0,0,0,0.000720072957797002,0,0.000477294871455268,0,0,0,0,0,0.000874364658250737,0.0975647088349197,0.104561794734314,0,0.196803882528205,0.000401469153842547,0.140538048794419,0.0265897675314998,0.0163851170581659,0,0.0297298579172577,0,0.000941556002362713,0.00368426568212387,0
85-07-06-2018,0,0,0,0,0,0,0,0,0.00216179897441123,0.00290321622082227,0,0,0,0,0,0,0,0.0106573207199636,0,0,0,0.00031658113654843,0.000349160014253788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00554860003064328,0,0,0,0.974593325572001,0.927919348543471,1.10577390444648,0,0.0151854384889507,0.043679238224618,0.0507851630889911,0.055275399862648,0.0456601374890651,0.100032395198641,0.0399297361539554,0.0322503483786726,0,0.00305947060835515,0,0.0268423831364325,0,0.0112316979697449,0,0.0532276369531033,0,0,0,0,0,0.0213370294750437,0,0,0,0,0.000366574600679603,0,0.000285843905736008,0,0,0,0,0,0,0.0599565462260396,0.0660329716592249,0,0.223461578346028,0.000556286469370975,0.10591477648153,0.0155097979542721,0.00254992183674256,0,0.0164041660782136,0,0,0.00106752840977946,0
90-07-06-2018,0,0,0,0,0,0,0,0,0.00220824609962057,0.00117196098639483,0,0,0,0,0,0,0,0.0168815498183923,0,0,0.000315042102780883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00117887116670492,0,0,0,0.955546580102171,0.995955279922733,1.05077153451776,0,0,0.720709240473684,0.548480001425999,0.50330824049046,0.45083414094562,0.925454722803871,0.419435377208223,0.0509881934728404,0.000442170737152346,0.00110812417677773,0,0.0021317008454039,0,0.00867056625340361,0,0.0604857897613432,0,0,0,0,0,0.0124934839563501,0,0,0,0,0,0,0.00230525729287029,0,0.000140905005891005,0.000501931778186663,0.000290372734812651,0.00461574526593618,0.00121524698193298,0.0357429271564816,0.0444303487408122,0,0.272812410974043,0.00136427993075546,0.126482517587567,0.0128275444383917,0.00333722534439311,0,0.0291663804190884,0,0,0.000796021981816609,0
105-07-06-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141105497365385,0,0,0,0,0.000189481800369927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00491886483042738,0,0,0,0.981734782611763,0.997920872719262,1.02072726443633,0,0,0.172971722793694,0.174423705654878,0.179212015254053,0.137080278779601,0.275396856540838,0.152494830827495,0.0467702923040412,0,0.0012015066792745,0.000138397900318504,0.0146754202519808,0,0.00437454807653919,0,0.046056367947543,0,0,0,0,0,0.0170509334609966,0,0,0,0,0.000400498891489121,0,0,0,0,0,0,0,0,0.0678507550761699,0.0704719308359531,0,0.258450776295282,0.000370131805525296,0.0837218918023297,0.0219760295570182,0.00249203307441766,0,0.0154703727972686,0,0,0.00768860142552386,0
110-07-06-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117471332315095,0,0,0,0,0.00015691227912519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00610814083807341,0,0,0,1.02963571563851,0.906730353338584,1.07112029200935,0,0.000249701357069304,0.287854766527069,0.329802188111269,0.328487001249702,0.244647121557226,0.277919149723399,0.240553143799813,0.0725982801345802,0,0.00119342877312672,0,0.0118437612066547,0,0.0107082062078259,0,0.0872386918465642,0,0,0,0,0,0.0204099943153073,0,0,0,0,0,0,0.000202023196922673,0,0,0,0,0,0,0.077093398988685,0.0872667758381738,0,0.285475886536634,0,0.154576960980005,0.0218232765158036,0.00648855287644479,0,0.0498775375752632,0,0,0.00501121282654906,0
115-07-06-2018,0,0,0,0,0,0,0,0,0.000358343516191085,0.000902206627431421,0,0,0,0,0,0,0,0.00882664097490177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00513663694921733,0,0,0,0.928936536264208,1.03929711698989,1.03579600794132,0,0,0.0814620691165899,0.0766332874790078,0.0582942361422246,0.0720599605890718,0.127157434510276,0.0502365097399291,0.0180781889156549,0,0.0041660666584172,0,0,0,0.0226002564580743,0,0.126399113576301,0,0,0,0,0,0.0232046486752661,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0800341332529667,0.0984103849728437,0,0.244114066984395,0,0.177017955402858,0.0213084405205093,0.00416393980546781,0,0.0197252251496543,0,0.000883439482725616,0.000717024174977644,0
135-07-06-2018,0,0,0,0,0,0,0,0,0,0.000190394636436381,0,0,0,0,0,0,0,0.0129331034400112,0,0,0.000405734238225931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00485558001823325,0,0,0,1.01834628092765,0.977828272110159,1.00425020348869,0,0,0.141101162492852,0.115196286703036,0.147495113180625,0.156201251283819,0.101711483842918,0.134730128179147,0.00970721457004598,0,0.00322941354825763,0,0.0124843700878154,0.000725785190084316,0.00181176084445903,0,0.0505699702351656,0,0,0,0,0,0.0262046474800591,0,0,0,0,0,0,0.000442836406522369,0,0.000352328955275373,0,0,0,0,0.0584492336152783,0.0839938052385513,0,0.209639562025342,0,0.102618264951011,0.011525892988178,0.00231991345783905,0,0.00429263474185398,0,0.000431615587393282,0.000710297745355206,0
140-07-06-2018,0,0,0,0,0,0,0,0,0.00382338227363622,0.00189452699080024,0,0,0,0,0,0,0,0.0132264813320219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00492305703777935,0,0,0,1.00867220052363,0.989269169040323,1.00215633010861,0,0.0068662097734898,0.0388142273253305,0.0447339028092321,0.0489775306942229,0.0397867176830648,0.0476731698816469,0.0982533806327674,0.0200645777183402,0,0.00250631415377548,0,0.00151795379129546,0,0.00229188370812117,0,0.0583490868983241,0,0,0,0,0,0.0112187143890627,0,0,0,0,0,0,0.0076733019433224,0,0,0,0,0,0,0.0689447899119711,0.081341053016695,0,0.16689853558852,0.00327480981098839,0.102554903510479,0.0169503091581842,0.00696449193520497,0,0.0164224398691118,0,0.000295664568391509,0.00103083563627172,0
145-07-06-2018,0,0,0,0,0,0,0,0,0.000125033707859648,0,0,0,0,0,0,0,0,0.019480740063549,0,0,0.000135478277238573,0.000239491635440662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00200441283886248,0,0,0,0.950939348954683,0.972177322563914,1.08168721159962,0,0,0.042757571043754,0.0406257208056161,0.0516122621258797,0.103141293163131,0.0575798935741498,0.0475251087845634,0.0107106947073736,0,0.000557191579754438,0,0.00847929532824453,0,0.00242993188242902,0,0.0351104720010029,0,0,0,0,0,0.0321954351767386,0,0,0,0,0,0,0,0,0,0,0,0,0.000480913804359108,0.062755519512976,0.080354189302503,0,0.168530950261624,0,0.067362075639057,0.0126967250792581,0.00460822418417249,0,0.0100126249504148,0,0.000434404630585538,0.00148994288746993,0
155-07-06-2018,0,0,0,0,0,0,0,0,0.00535321107747787,0.00253531599245111,0,0,0,0,0,0,0,0.0099912325305851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00872637089780114,0,0,0,1.01096075518584,0.992895129110249,0.996236210088574,0,0,0.0757645080162396,0.0735422077339259,0.0687757652274053,0.0620474446126094,0.0499453549915266,0.0425283516898177,0.0152923229541254,0,0.00117731103824874,0,0.00120125138629125,0.00127391589394176,0.00264539849152559,0,0.0222245826158427,0,0,0,0,0,0.0137641333668497,0,0,0,0,0.00592488097323757,0,0,0.0110941099611323,0.00465439985506893,0,0,0,0,0.0682304430294592,0.0710724907530974,0,0.227885399205066,0.0111038099907278,0.0657221988097062,0.0167201637543529,0,0,0.00458644284429732,0,0.000511897713757129,0.000598302984009185,0
160-07-06-2018,0,0,0,0,0,0,0,0,0.0393479161410052,0.0369307662051761,0,0,0,0,0,0,0,0.00632823199488243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00390245562848106,0,0,0,0.977387703327187,0.967254119137589,1.05777315589692,0,0.000471899474912997,0.0545809815356615,0.0492813042822914,0.0610124718164764,0.0540469014364352,0.0442519721953857,0.0632442755222279,0.0143723868642145,0,0.00489235458291946,0,0.00868242241049714,0.000285665170851774,0.00439418748004631,0,0.0273767310524248,0,0,0,0,0,0.0139580926243287,0,0,0,0,0.0767232968374136,0,0,0.0984159294655167,0.0558680120324144,0,0,0,0,0.0483377957656333,0.0734592756192446,0,0.209684790177033,0.0312903488198794,0.0462996254142967,0.00948875277113803,0.000749803925632643,0,0.00207488418206781,0,0.000710159603067705,0,0
7098-12-04-2018,0,0,0,0,0,0,0,0,0.000178154348322989,0,0,0,0,0,0,0,0,0.000875045191848944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00260382992850713,0,0,0,1.01096512903461,0.968337127441977,1.02149734106619,0,0.000925713712136849,0.00604340311934921,0.00736776578495182,0.00795912556324446,0.0137527705381628,0.00560898074815418,0.00714876502178393,0.000207585228166052,0,0.00379075070648104,0,0.0136302548153341,0.0120688464004095,0.000498504620851582,0,0.0914795809790437,0,0,0,0,0,0.00158790220788552,0.000131576866880944,0,0.00012227972390066,0,0,0,0,0.000301097409638784,0,0,0,0,0.0187366352814353,0.00921577006535315,0.00908445518519825,0,0.0194893984697968,0.00842949806366111,0.0915052420698865,0,0,0,0.000186301815076554,0,0,0,0
7227-13-04-2018,0,0,0,0,0,0,0,0.000142738191555216,0.017683929814512,0.0161170662042525,0,0,0,0,0,0,0,0.00106917172731828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00222838171584367,0,0,0,0.943357780558012,0.973118083034639,1.08932638084352,0,0.000371403537208754,0.0041156691902842,0.000928842729100566,0.00473772752150858,0.000977357572044346,0.001011725052864,0.00306835949403389,0.00154533404260372,0.0017048146211393,0.0023341190738248,0,0.02254171474529,0,0,0,0.12703987486676,0,0,0,0,0,0.0031108472400458,0,0,0,0,0,0,0,0,0,0,0,0.000360528799458013,0.0100212374509717,0.000888587063106179,0.000963064919578029,0,0.0478416782546293,0.0204993511967534,0.0914389348058664,0.00107121039497386,0,0,0,0,0,0,0
7271-12-04-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018847268515356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040721782366102,0,0,0,0.97592362878147,0.889288601360193,1.15223600302659,0,0,0.00407970135541187,0.0061399408441724,0.00283449209029607,0.0111860176550864,0.0103736998890625,0.0125120287724471,0.0105903425112596,0,0,0,0,0.0039175447661444,0.000872812161201403,0,0.018951180937223,0,0,0,0,0,0.00459107272459762,0,0,0,0,0,0,0,0,0,0,0,0.00147418488216496,0.00110843981050696,0.0142109848139094,0.0149346754737883,0,0.11250380241328,0,0.0579635628437905,0.00463220138488135,0.000989055469166854,0,0.0013081438549647,0,0,0,0
7424-13-04-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00299201307467634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00188434834405199,0,0,0,1.02903749636102,1.03251525382411,0.94117920620889,0,0,0.00574786358313242,0.00445744554777338,0.0132039598713032,0.00520623504371608,0.0106682608695718,0.00710436422044495,0.00376850044250425,0,0.012960426981406,0,0.0028274367379452,0.0917374698047053,0.00375891810845062,0,0.0107856982252721,0,0,0,0,0,0.0145754376363276,0.00251720987345241,0,0,0,0.00361317811948461,0,0,0,0,0,0,0.000925514919213163,0.00716605718966508,0.00966051346829011,0.00320905014389773,0,0.0982958975640496,0.000855205926139915,0.0198416226728132,0.00188082161336466,0.000110405636274057,0,0,0,0,0,0
7427-13-04-2018,0,0,0,0,0,0,0,0.000142848740443176,0.000931220459142335,0.00083469687782891,0,0,0,0,0,0,0,0.00592567435154475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00331305892231162,0,0,0,0.92664657713989,1.02641832584809,1.0513842737951,0,0.00116906024381799,0.00837909468049733,0.0029855455788294,0.0155012211693532,0.00752969923048263,0.0185615549765346,0.00508975874047285,0.000812142895761011,0.00302628545186113,0.00564143773389869,0,0.0401805073055072,0.00905745465875651,0.00100576083493514,0,0.140116115079908,0,0,0,0,0,0.00751500788066841,0.00591402842855245,0,0.00111907769605645,0,0.00243840951893691,0,0,0,0,0,0,0.00200225331575393,0,0.0461336254690178,0.0524290703622652,0,0.0280389022404957,0.00118826958712941,0.03360297079601,0.00510639570330869,0.0024140294908356,0,0,0,0,0.00112883009337289,0
